session_id,category
3777,house-rental
3777,plumber
3777,electrician
3778,cleaner
3778,house-rental
3778,electrician
3778,movers
3779,internet-setup
3779,plumber
3779,movers
3780,plumber
3781,carpenter
3781,internet-setup
3781,cleaner
3781,movers
3782,house-rental
3782,plumber
3782,electrician
3782,movers
3783,carpenter
3783,plumber
3783,electrician
3784,house-rental
3784,plumber
3784,electrician
3785,cleaner
3785,movers
3786,internet-setup
3786,house-rental
3786,movers
3787,internet-setup
3787,house-rental
3787,electrician
3788,electrician
3789,cleaner
3790,cleaner
3790,electrician
3791,plumber
3792,painter
3792,electrician
3793,plumber
3793,electrician
3794,painter
3794,electrician
3795,carpenter
3795,plumber
3795,cleaner
3796,carpenter
3796,plumber
3796,electrician
3797,cleaner
3797,house-rental
3797,electrician
3798,plumber
3799,house-rental
3799,electrician
3799,movers
3800,internet-setup
3800,movers
3801,plumber
3802,internet-setup
3803,plumber
3803,cleaner
3804,movers
3805,cleaner
3805,house-rental
3805,plumber
3805,electrician
3806,carpenter
3806,painter
3807,painter
3808,cleaner
3808,house-rental
3808,electrician
3809,house-rental
3809,cleaner
3809,movers
3810,carpenter
3810,painter
3811,carpenter
3811,plumber
3811,electrician
3812,internet-setup
3812,movers
3813,movers
3813,cleaner
3813,electrician
3814,carpenter
3814,cleaner
3814,plumber
3814,electrician
3815,carpenter
3816,carpenter
3817,carpenter
3817,painter
3818,internet-setup
3818,cleaner
3818,movers
3819,carpenter
3819,movers
3820,painter
3821,cleaner
3821,movers
3822,internet-setup
3822,house-rental
3822,cleaner
3822,movers
3823,cleaner
3824,plumber
3824,electrician
3825,electrician
3826,internet-setup
3826,movers
3827,carpenter
3827,cleaner
3827,painter
3828,cleaner
3828,house-rental
3828,painter
3828,electrician
3829,plumber
3830,internet-setup
3830,movers
3831,house-rental
3831,cleaner
3832,plumber
3833,internet-setup
3833,house-rental
3833,plumber
3833,electrician
3834,cleaner
3834,house-rental
3834,plumber
3834,electrician
3835,cleaner
3835,house-rental
3835,electrician
3835,internet-setup
3836,plumber
3837,painter
3837,electrician
3838,painter
3838,electrician
3839,house-rental
3839,cleaner
3840,cleaner
3840,movers
3841,house-rental
3841,plumber
3841,electrician
3841,movers
3842,painter
3843,internet-setup
3843,house-rental
3843,carpenter
3843,painter
3844,internet-setup
3845,plumber
3846,plumber
3847,house-rental
3847,plumber
3847,cleaner
3847,movers
3848,house-rental
3848,plumber
3848,cleaner
3848,movers
3849,painter
3849,plumber
3849,house-rental
3849,electrician
3850,carpenter
3850,plumber
3851,painter
3851,electrician
3852,carpenter
3852,electrician
3853,cleaner
3854,internet-setup
3854,cleaner
3854,movers
3855,carpenter
3855,internet-setup
3855,cleaner
3855,movers
3856,plumber
3856,cleaner
3857,internet-setup
3857,painter
3857,movers
3858,electrician
3859,house-rental
3859,cleaner
3859,movers
3860,cleaner
3861,house-rental
3861,cleaner
3862,carpenter
3862,plumber
3863,house-rental
3863,electrician
3863,movers
3864,internet-setup
3864,plumber
3864,electrician
3865,cleaner
3865,house-rental
3865,electrician
3865,movers
3866,cleaner
3866,plumber
3866,electrician
3867,electrician
3868,plumber
3869,carpenter
3869,internet-setup
3869,electrician
3870,cleaner
3870,house-rental
3870,electrician
3870,movers
3871,house-rental
3871,plumber
3871,electrician
3871,movers
3872,plumber
3872,electrician
3873,painter
3873,movers
3874,carpenter
3874,plumber
3875,cleaner
3875,plumber
3875,electrician
3876,internet-setup
3877,house-rental
3877,movers
3878,plumber
3878,electrician
3879,cleaner
3879,house-rental
3879,plumber
3879,electrician
3880,cleaner
3880,electrician
3881,house-rental
3881,plumber
3881,electrician
3881,movers
3882,carpenter
3882,plumber
3882,electrician
3883,painter
3883,house-rental
3883,electrician
3884,carpenter
3884,cleaner
3884,movers
3885,house-rental
3885,plumber
3885,cleaner
3885,movers
3886,internet-setup
3886,house-rental
3886,plumber
3886,electrician
3887,internet-setup
3887,house-rental
3887,plumber
3887,movers
3888,carpenter
3888,cleaner
3888,movers
3889,plumber
3889,cleaner
3890,plumber
3890,cleaner
3891,carpenter
3891,house-rental
3891,painter
3892,internet-setup
3892,movers
3893,carpenter
3893,plumber
3893,electrician
3894,plumber
3894,electrician
3895,cleaner
3896,cleaner
3896,movers
3897,cleaner
3898,plumber
3899,house-rental
3899,plumber
3899,cleaner
3899,movers
3900,carpenter
3900,plumber
3900,cleaner
3901,internet-setup
3901,house-rental
3902,house-rental
3902,plumber
3902,cleaner
3902,movers
3903,painter
3903,plumber
3903,electrician
3904,internet-setup
3904,electrician
3905,house-rental
3905,plumber
3905,electrician
3905,movers
3906,plumber
3907,cleaner
3907,movers
3908,cleaner
3908,house-rental
3908,plumber
3908,electrician
3909,electrician
3910,electrician
3911,plumber
3911,cleaner
3912,carpenter
3912,internet-setup
3912,cleaner
3912,movers
3913,painter
3913,plumber
3913,electrician
3914,carpenter
3914,house-rental
3914,painter
3914,electrician
3915,painter
3915,plumber
3915,electrician
3916,cleaner
3917,house-rental
3917,plumber
3917,electrician
3917,movers
3918,carpenter
3918,electrician
3919,painter
3920,carpenter
3920,painter
3921,painter
3921,cleaner
3922,plumber
3923,painter
3923,electrician
3924,carpenter
3924,painter
3925,carpenter
3925,internet-setup
3925,painter
3925,movers
3926,house-rental
3926,plumber
3926,movers
3927,plumber
3927,cleaner
3928,cleaner
3928,house-rental
3928,electrician
3929,painter
3929,electrician
3930,electrician
3931,plumber
3931,electrician
3932,house-rental
3932,plumber
3932,electrician
3932,movers
3933,carpenter
3933,cleaner
3933,plumber
3933,electrician
3934,cleaner
3935,house-rental
3935,electrician
3935,movers
3936,carpenter
3936,plumber
3936,painter
3936,electrician
3937,house-rental
3937,plumber
3937,electrician
3937,movers
3938,cleaner
3938,house-rental
3938,plumber
3938,electrician
3939,carpenter
3939,painter
3939,electrician
3939,movers
3940,carpenter
3941,plumber
3942,house-rental
3942,plumber
3942,electrician
3942,movers
3943,internet-setup
3943,house-rental
3943,cleaner
3943,movers
3944,house-rental
3944,plumber
3944,electrician
3944,movers
3945,carpenter
3945,plumber
3945,electrician
3946,house-rental
3946,plumber
3946,movers
3947,internet-setup
3947,house-rental
3947,plumber
3947,cleaner
3948,cleaner
3948,movers
3949,internet-setup
3949,carpenter
3950,carpenter
3950,cleaner
3950,movers
3951,cleaner
3951,house-rental
3951,electrician
3951,movers
3952,house-rental
3952,plumber
3952,cleaner
3952,movers
3953,cleaner
3953,house-rental
3953,plumber
3953,electrician
3954,carpenter
3954,internet-setup
3954,cleaner
3954,movers
3955,electrician
3956,cleaner
3956,house-rental
3956,plumber
3956,electrician
3957,carpenter
3957,plumber
3957,painter
3958,cleaner
3959,carpenter
3959,house-rental
3959,painter
3959,electrician
3960,house-rental
3960,plumber
3960,cleaner
3960,movers
3961,painter
3962,carpenter
3962,painter
3963,internet-setup
3963,house-rental
3963,electrician
3963,movers
3964,painter
3964,electrician
3965,cleaner
3965,movers
3966,electrician
3966,cleaner
3966,movers
3967,internet-setup
3967,house-rental
3967,cleaner
3967,movers
3968,internet-setup
3968,house-rental
3968,painter
3968,cleaner
3969,movers
3970,house-rental
3970,cleaner
3970,movers
3971,movers
3972,house-rental
3972,plumber
3972,cleaner
3972,movers
3973,internet-setup
3973,house-rental
3973,painter
3973,cleaner
3974,plumber
3974,electrician
3975,movers
3976,internet-setup
3976,movers
3977,house-rental
3977,cleaner
3977,movers
3978,cleaner
3979,internet-setup
3979,house-rental
3980,plumber
3980,electrician
3981,house-rental
3982,cleaner
3982,house-rental
3982,electrician
3982,movers
3983,cleaner
3983,movers
3984,house-rental
3984,plumber
3984,cleaner
3984,movers
3985,carpenter
3985,electrician
3986,house-rental
3986,electrician
3986,movers
3987,cleaner
3988,carpenter
3988,plumber
3989,carpenter
3989,internet-setup
3989,house-rental
3989,movers
3990,house-rental
3990,movers
3991,house-rental
3991,plumber
3991,electrician
3991,movers
3992,house-rental
3992,plumber
3992,electrician
3992,movers
3993,carpenter
3993,plumber
3993,painter
3993,electrician
3994,plumber
3994,electrician
3995,carpenter
3995,house-rental
3995,plumber
3995,cleaner
3996,internet-setup
3997,plumber
3998,internet-setup
3998,movers
3999,cleaner
4000,internet-setup
4000,house-rental
4000,plumber
4000,electrician
4001,painter
4002,internet-setup
4002,house-rental
4003,painter
4003,electrician
4004,internet-setup
4004,cleaner
4004,movers
4005,internet-setup
4005,house-rental
4006,carpenter
4006,painter
4007,carpenter
4008,carpenter
4008,plumber
4008,electrician
4009,internet-setup
4010,painter
4010,electrician
4011,internet-setup
4011,house-rental
4011,cleaner
4011,movers
4012,internet-setup
4012,house-rental
4012,cleaner
4012,movers
4013,house-rental
4013,plumber
4013,electrician
4013,movers
4014,cleaner
4014,movers
4015,plumber
4015,electrician
4016,house-rental
4016,plumber
4017,internet-setup
4017,house-rental
4017,cleaner
4017,movers
4018,internet-setup
4018,house-rental
4018,plumber
4018,electrician
4019,plumber
4019,electrician
4020,carpenter
4021,carpenter
4021,painter
4022,carpenter
4022,internet-setup
4022,movers
4023,painter
4023,cleaner
4023,movers
4024,carpenter
4024,painter
4025,internet-setup
4026,house-rental
4026,cleaner
4026,electrician
4027,plumber
4028,cleaner
4028,house-rental
4028,electrician
4028,movers
4029,carpenter
4030,house-rental
4030,electrician
4030,cleaner
4030,movers
4031,cleaner
4032,internet-setup
4032,movers
4033,house-rental
4033,electrician
4034,house-rental
4034,electrician
4035,cleaner
4035,movers
4036,carpenter
4036,plumber
4037,cleaner
4037,movers
4038,internet-setup
4039,plumber
4039,electrician
4040,house-rental
4040,movers
4041,electrician
4042,painter
4043,house-rental
4043,plumber
4043,electrician
4043,movers
4044,carpenter
4044,house-rental
4044,cleaner
4044,movers
4045,internet-setup
4045,house-rental
4045,electrician
4045,movers
4046,house-rental
4046,plumber
4046,movers
4047,plumber
4047,cleaner
4048,plumber
4049,plumber
4050,carpenter
4051,plumber
4052,cleaner
4053,house-rental
4053,painter
4053,movers
4054,cleaner
4055,internet-setup
4055,house-rental
4055,plumber
4055,cleaner
4056,electrician
4057,carpenter
4057,internet-setup
4057,cleaner
4057,movers
4058,house-rental
4058,plumber
4058,cleaner
4058,movers
4059,carpenter
4059,movers
4060,house-rental
4060,plumber
4060,electrician
4060,movers
4061,painter
4061,electrician
4062,cleaner
4062,house-rental
4062,plumber
4062,electrician
4063,internet-setup
4063,painter
4063,cleaner
4063,movers
4064,painter
4065,internet-setup
4065,house-rental
4065,carpenter
4065,movers
4066,house-rental
4066,cleaner
4067,cleaner
4068,carpenter
4068,painter
4069,cleaner
4069,house-rental
4069,plumber
4069,electrician
4070,internet-setup
4071,internet-setup
4071,house-rental
4071,cleaner
4072,carpenter
4072,painter
4073,carpenter
4073,house-rental
4073,plumber
4074,house-rental
4074,plumber
4074,cleaner
4074,movers
4075,painter
4075,cleaner
4076,cleaner
4076,house-rental
4076,electrician
4076,internet-setup
4077,carpenter
4077,movers
4077,painter
4077,electrician
4078,plumber
4078,cleaner
4079,internet-setup
4079,house-rental
4079,cleaner
4079,movers
4080,painter
4080,house-rental
4080,plumber
4080,cleaner
4081,painter
4081,electrician
4082,carpenter
4082,plumber
4083,cleaner
4083,house-rental
4083,electrician
4083,movers
4084,carpenter
4084,plumber
4084,movers
4085,plumber
4086,internet-setup
4086,house-rental
4086,cleaner
4086,movers
4087,carpenter
4087,house-rental
4087,cleaner
4087,movers
4088,carpenter
4088,electrician
4089,cleaner
4089,movers
4090,painter
4090,electrician
4091,cleaner
4091,house-rental
4091,electrician
4091,movers
4092,carpenter
4092,painter
4092,electrician
4093,house-rental
4094,electrician
4095,carpenter
4095,electrician
4096,movers
4097,carpenter
4097,painter
4097,plumber
4097,electrician
4098,house-rental
4098,electrician
4098,movers
4099,house-rental
4099,plumber
4099,cleaner
4100,cleaner
4100,house-rental
4100,electrician
4100,movers
4101,internet-setup
4101,plumber
4101,cleaner
4101,movers
4102,carpenter
4102,plumber
4102,movers
4103,house-rental
4103,cleaner
4104,house-rental
4104,cleaner
4105,cleaner
4105,house-rental
4105,electrician
4105,internet-setup
4106,carpenter
4106,painter
4106,plumber
4106,electrician
4107,plumber
4107,electrician
4108,carpenter
4108,painter
4108,house-rental
4108,cleaner
4109,cleaner
4110,house-rental
4110,plumber
4110,cleaner
4111,plumber
4111,electrician
4112,carpenter
4112,electrician
4113,internet-setup
4114,cleaner
4115,internet-setup
4115,house-rental
4115,electrician
4116,cleaner
4116,house-rental
4116,plumber
4116,electrician
4117,internet-setup
4117,house-rental
4117,electrician
4117,movers
4118,plumber
4118,cleaner
4118,electrician
4119,internet-setup
4120,carpenter
4120,movers
4121,cleaner
4121,house-rental
4121,electrician
4121,movers
4122,internet-setup
4122,movers
4123,plumber
4124,painter
4124,electrician
4125,cleaner
4125,internet-setup
4125,plumber
4125,electrician
4126,cleaner
4126,plumber
4126,electrician
4127,house-rental
4127,plumber
4127,electrician
4127,movers
4128,plumber
4128,electrician
4129,painter
4130,house-rental
4130,plumber
4130,electrician
4130,movers
4131,painter
4132,house-rental
4132,cleaner
4132,movers
4133,internet-setup
4133,house-rental
4133,cleaner
4133,movers
4134,electrician
4135,carpenter
4135,painter
4135,electrician
4136,carpenter
4136,internet-setup
4136,house-rental
4136,movers
4137,carpenter
4137,painter
4138,plumber
4138,electrician
4139,plumber
4139,electrician
4140,house-rental
4140,plumber
4140,cleaner
4140,movers
4141,cleaner
4141,internet-setup
4141,plumber
4141,electrician
4142,carpenter
4142,electrician
4143,cleaner
4143,house-rental
4143,electrician
4143,internet-setup
4144,electrician
4145,plumber
4145,painter
4146,carpenter
4146,plumber
4146,electrician
4147,house-rental
4147,electrician
4148,painter
4149,cleaner
4150,house-rental
4150,plumber
4151,carpenter
4151,electrician
4152,internet-setup
4152,cleaner
4152,movers
4153,internet-setup
4153,house-rental
4153,electrician
4153,movers
4154,internet-setup
4155,carpenter
4155,painter
4156,cleaner
4157,electrician
4158,internet-setup
4158,movers
4159,house-rental
4159,plumber
4159,cleaner
4160,carpenter
4161,house-rental
4161,plumber
4162,carpenter
4162,plumber
4162,electrician
4163,electrician
4164,plumber
4165,plumber
4165,cleaner
4165,movers
4166,internet-setup
4166,house-rental
4166,carpenter
4166,cleaner
4167,plumber
4167,cleaner
4168,carpenter
4168,cleaner
4168,movers
4169,house-rental
4169,plumber
4170,house-rental
4170,cleaner
4171,plumber
4172,carpenter
4172,house-rental
4172,movers
4173,painter
4173,plumber
4173,electrician
4174,carpenter
4174,electrician
4175,painter
4176,internet-setup
4176,movers
4177,house-rental
4177,cleaner
4178,house-rental
4178,plumber
4178,electrician
4178,movers
4179,electrician
4179,movers
4180,cleaner
4180,movers
4181,cleaner
4181,movers
4182,house-rental
4182,cleaner
4183,internet-setup
4183,cleaner
4183,movers
4184,cleaner
4184,electrician
4185,movers
4186,house-rental
4186,cleaner
4187,internet-setup
4188,cleaner
4188,house-rental
4188,plumber
4188,electrician
4189,electrician
4190,plumber
4190,cleaner
4190,movers
4191,internet-setup
4191,house-rental
4191,movers
4192,carpenter
4192,house-rental
4192,internet-setup
4193,plumber
4193,cleaner
4194,carpenter
4194,electrician
4195,plumber
4196,internet-setup
4196,plumber
4196,electrician
4197,plumber
4198,electrician
4199,internet-setup
4200,cleaner
4200,plumber
4200,electrician
4201,internet-setup
4201,movers
4202,internet-setup
4202,cleaner
4202,movers
4203,internet-setup
4204,house-rental
4204,cleaner
4205,cleaner
4205,house-rental
4205,electrician
4205,movers
4206,cleaner
4207,house-rental
4207,cleaner
4208,internet-setup
4209,house-rental
4209,plumber
4209,painter
4209,movers
4210,cleaner
4210,electrician
4211,painter
4211,cleaner
4211,movers
4212,house-rental
4212,electrician
4212,movers
4213,carpenter
4213,movers
4214,house-rental
4214,plumber
4214,painter
4214,movers
4215,plumber
4215,electrician
4216,painter
4216,cleaner
4216,movers
4217,painter
4217,house-rental
4217,cleaner
4217,movers
4218,house-rental
4218,cleaner
4219,carpenter
